# KTU 1.3 I:1							
127714	ˤln	ʿln	ˤl(II)~n	ʕl (II)	adv. + encl. -n	above, on top	DULAT cites ʕl (II) + -n (I): 'above, her face sweated'.
127715	pnh	pnh	pn(m/+h=	pnm	n. m. pl. cstr. nom.	1) face	m is pl tant perhaps pn/(m+h=
127716	tdˤ	tdʿ	!t!(ydˤ(II)[:w	/y-d-ʕ/ (II)	vb G prefc. 3 m. pl.	to sweat	DULAT /y-d-ʕ/ (II): 'above, her face sweated'; subject pn(m) pl. tant.
127717	tġṣ	tġṣ	!t!(nġṣ[	/n-ġ-ṣ/	vb G prefc. 3 f. pl.	to contract, shake	DULAT: 'the joints of her back contracted'; subject pnt (pl.).
127718	pnt	pnt	pn(t/t=	pnt	n. f. pl. cstr. nom.	knuckle	
# KTU 1.3 III:35							
127719	kslh	kslh	ksl/+h=	ksl	n. f. cstr. gen.	1) back	
127720	anš	anš	anš/	ảnš	n. m. pl. abs. nom.	muscle, tendon	DULAT (III:35): anš dt ẓrh 'the muscles of her back (contracted)'.
127720	anš	anš	(ʔ&anš[	/ʔ-n-š/	vb G suffc. 3 m. sg.	to languish, fall ill	Verb reading: 'the (muscles of her) back went weak'.
127721	dt	dt	d+t	d	det. or rel. functor	1) the one(s) of b) det. of property	
127722	ẓrh	ẓrh	ẓr(I)/+h=	ẓr (I)	n. m. sg. cstr. gen. + 3 f. sg. suff.	1) back a) literal meaning	
127723	tšu	tšu	!t!](n]š(ʔ[&u	/n-š-ʔ/	vb G prefc. 3 f. sg.	to raise	the final vowel after the bracket, an ending (Tania).
# KTU 1.3 III:36							
127724	gh	gh	g/+h=	g	n. m. sg. cstr. acc. + 3 f. sg. suff.	(loud) voice	
127725	w	w	w	w	conj.	and	
127726	tṣḥ	tṣḥ	!t!ṣḥ[	/ṣ-ḥ/	vb G prefc. 3 f. sg.	to exclaim	
127727	ik	ik	ik	ỉk	interr. functor	how?	
127728	mġy	mġy	mġy[	/m-ġ-y/	vb G suffc. 3 m. sg.	to come, arrive	
127729	gpn	gpn	gpn(III)/	gpn (III)	DN m. sg. abs. nom.	(vine-)stock	
127730	w	w	w	w	conj.	and	
127731	ugr	ugr	ugr(II)/	ủgr (II)	DN sg. abs. nom.	Ugar/one of the two messenger-boys of Baal	
# KTU 1.3 III:37							
127732	m	m	m	m(h)	pers. pn.	what?	MERGE WITH NEXT WORD?? or the previous one
127733	mn	mn	mn(I)	mn (I)	interr. pn.	what?	mn ib ypˤ l bˤl 'which enemy has risen against Baal?' (DULAT mn (I)).
127734	ib	ib	ib(I)/	ỉb (I)	n. m. sg. abs. nom.	enemy	
127735	ypˤ	ypʿ	ypˤ[	/y-p-ʕ/	vb G prefc. 3 m. sg.	to go up, rise	
127735	ypˤ	ypʿ	ypˤ[	/y-p-ʕ/	vb G suffc. 3 m. sg.	to go up, rise	EUPT: G suffc., 'he appeared/shone'.
127736	l	l	l(I)	l (I)	prep.	to	
127737	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	line 37 smith p 204
127738	ṣrt	ṣrt	ṣr(t/t	ṣrt	n. f. sg. abs. nom.	enmity	Parallel to ib: '(which) adversary against the Charioteer?'.
# KTU 1.3 III:38							
127739	l	l	l(I)	l (I)	prep.	to	
127740	rkb	rkb	rkb(I)/	rkb (I)	n. m. sg. cstr. gen.	Charioteer	
127741	ˤrpt	ʿrpt	ˤrp(t/t	ʕrpt	n. f. pl. tant. abs. gen.	cloud(s)	
127742	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	Asseverative: 'certainly I crushed...'.
127742	l	l	l(II)	l (II)	neg. adv.	no, not	or l(II) if a rhetorical question as in DULAT (Tania): 'did I not crush...?'.
127743	mḫšt	mḫšt	mḫš[t	/m-ḫ-š/	vb G suffc. 1 c. sg.	to crush	l mḫšt mdd il ym 'did I not crush the Beloved of El, Yamm?' (DULAT /m-ḫ-š/).
127744	mdd	mdd	mdd(I)/	mdd (I)	n. m. sg. cstr. acc.	1) beloved	
# KTU 1.3 III:39							
127745	il	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
127746	ym	ym	ym(II)/	ym (II)	n. m. sg. abs. gen.	2) DN	
127747	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	
127747	l	l	l(II)	l (II)	neg. adv.	no, not	DULAT: 'did I not finish off...?'.
127748	klt	klt	kl(l[t:d	/k-l-l/	vb D suffc. 1 c. sg.	to complete, finish	Tania: /k-l-l/ D.
127748	klt	klt	kl(y[t	/k-l-y/	vb G suffc. 1 c. sg.	to finish, be finished, to empty, be emptied (out), to consume, be consumed	DULAT (III:39, s.v. /k-l-y/): 'did I not finish off Nahar?'.
127749	nhr	nhr	nhr/	nhr	DN m. sg. abs. acc.	Naharu/“River”/alternative DN of the god ym	Object: 'did I not finish off Nahar, the great god?'.
127750	il	il	il(I)/	ỉl (I)	DN m. sg. abs. acc.	ʾIlu/Ilu/El	
127751	rbm	rbm	rb(I)/~m	rb (I)	adj. m. sg. abs. acc. + encl. -m	great	adverbial m (Tania); DULAT: rb (I) + -m (II) 'the great god'.
# KTU 1.3 III:40							
127752	l	l	l(III)	l (III)	functor	certainly, undoubtedly, yes	
127752	l	l	l(II)	l (II)	neg. adv.	no, not	DULAT: 'yes/did I not muzzle...?'.
127753	ištbm	ištbm	!(ʔ&i!š]t]bm[	/š-b-m/	vb Gt prefc. 1 c. sg.	to muzzle	
127754	tnn	tnn	tnn(I)/	tnn (I)	DN sg. abs. acc.	“dragon” ym’s primordial ally or double	Object: 'yes, I muzzled Tunnan' (DULAT /š-b-m/).
127755	ištmdh	ištmdh	!(ʔ&i!š]t]md[+h	/ṣ-m-d/	vb Gt prefc. 1 c. sg. + 3 m. sg. suff.	to harness, yoke	Hutton: ṣ-m-d with assimilation (Tania).
127755	ištmdh	ištmdh	!(ʔ&i!š]t]m[(l&d+h	/š-t-m/	vb Gt prefc. 1 c. sg. + 3 m. sg. suff.	to close (the mouth), to muzzle	DULAT reads ištm lh (d as l): 'I closed his mouth'.
# KTU 1.3 III:41							
127756	mḫšt	mḫšt	mḫš[t	/m-ḫ-š/	vb G suffc. 1 c. sg.	to crush	
127757	bṯn	bṯn	bṯn/	bṯn	n. m. sg. abs. acc.	serpent	
127758	ˤqltn	ʿqltn	ˤqltn/	ʕqltn	adj. m. sg. abs. acc.	winding	
# KTU 1.3 III:42							
127759	šlyṭ	šlyṭ	šlyṭ/	šlyṭ	n. m. sg. abs. acc.	tyrant	
127760	d	d	d	d	det. or rel. functor	1) the one(s) of a) det. of quality	
127761	šbˤt	šbʿt	šbˤ(I)/t	šbʕ (I)	num. f.	1) numeral seven d) gen. syntagms	
127762	rašm	rašm	r(i&aš(I)/m	rỉš (I)	n. m. pl. abs. gen.	1) head	the form changes vowel in plural (Tania).
# KTU 1.3 III:43							
127763	mḫšt	mḫšt	mḫš[t	/m-ḫ-š/	vb G suffc. 1 c. sg.	to crush	
127764	mdd	mdd	mdd(I)/	mdd (I)	n. m. sg. cstr. acc.	1) beloved	
127765	ilm	ilm	il(I)/~m	ỉl (I)	DN m. sg. abs. gen. + encl. -m	god	DULAT: mdd il+m 'the beloved of El' (-m (II)).
127766	arš	arš	arš/	ảrš	DN sg. abs. acc.	a monster (“many-headed”, “whale”)	
# KTU 1.3 III:44							
127767	ṣmt	ṣmt	ṣm(t[t:d	/ṣ-m-t/	vb D suffc. 1 c. sg.	to destroy, wipe out, defeat	Anat's list: 'I destroyed the calf of El'.
127768	ˤgl	ʿgl	ˤgl(I)/	ʕgl (I)	n. m. sg. cstr. acc.	calf	
127769	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
127770	ˤtk	ʿtk	ˤtk(I)/	ʕtk (I)	DN m. sg. abs. acc.	the Savage One	ʕgl il ʕtk 'the calf of El, the Savage One'.
# KTU 1.3 III:45							
127771	mḫšt	mḫšt	mḫš[t	/m-ḫ-š/	vb G suffc. 1 c. sg.	to crush	
127772	k	k	klb(t/t	klb (I)	n. f. sg. cstr. nom.	dog	MERGE WITH THE NEXT: k+lbt = klbt 'bitch (of the gods)'.
127773	lbt	lbt	klb(t/t	klb (I)	n. f. sg. cstr. nom.	dog	MERGE WITH THE PREVIOUS.
127774	ilm	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. gen.	god	klbt ilm 'the bitch of the gods'.
127774	ilm	ilm	il(I)/~m	ỉl (I)	DN m. sg. abs. gen. + encl. -m	ʾIlu/Ilu/El	SUFFIX? (Tania) — il + encl. -m.
127775	išt	išt	iš(t/t	ỉšt	n. f. sg. abs. acc.	4) DN	
# KTU 1.3 III:46							
127776	klt	klt	kl(l[t:d	/k-l-l/	vb D suffc. 1 c. sg.	to complete, finish	Tania: /k-l-l/ D.
127776	klt	klt	kl(y[t	/k-l-y/	vb G suffc. 1 c. sg.	to finish, be finished, to empty, be emptied (out), to consume, be consumed	DULAT reading /k-l-y/: 'I finished off the daughter of El, Ḏbb'.
127777	bt	bt	b(t(I)/t	bt (I)	n. f. sg. cstr. acc.	3) stating quality (+ n. sg)	so we don't connect fem b(n(t/t with bn/? (Tania)
127778	il	il	il(I)/	ỉl (I)	DN m. sg. cstr. gen.	ʾIlu/Ilu/El	
127779	ḏbb	ḏbb	ḏbb/	ḏbb	DN sg. abs. acc.	mythical female being defeated by Anat (etym. unc.)	
127780	imtḫṣ	imtḫṣ	!(ʔ&i!m]t]ḫṣ[	/m-ḫ-ṣ/	vb Gt prefc. 1 c. sg.	to fight	
127781	ksp	ksp	ksp/	ksp	n. m. sg. abs. acc.	1) silver a) 4.738	imtḫṣ ksp 'I fought for the silver'.
# KTU 1.3 III:47							
127782	itrṯ	itrṯ	!(ʔ&i!(y]t]rṯ[	/y-r-ṯ/	vb Gt prefc. 1 c. sg.	to take possession	
127783	ḫrṣ	ḫrṣ	ḫrṣ/	ḫrṣ	n. m. sg. abs. acc.	1) gold a) in general	
127784	ṭrd	ṭrd	ṭrd[/	/ṭ-r-d/	vb G act. ptcpl. m. sg. cstr. gen.	to throw out, expel	1.3 IV active participle in a relative usage
127785	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	ṭrd bˤl '(the one) who drove Baal out' (obj. gen. after ptcpl.).
# KTU 1.3 IV:1							
127786	b	b	b	b	prep.	in	
127787	mrym	mrym	mrym/	mrym	n. m. sg. cstr. gen.	height	
127788	ṣpn	ṣpn	ṣpn/	ṣpn	TN/DN sg. abs. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
127789	mšṣṣ	mšṣṣ	!m!]š](nṣṣ[/	mšṣṣ	n. m. sg. abs. gen.	one who drives out	participle of Š
127789	mšṣṣ	mšṣṣ	!m!]š](nṣṣ[/	/n-ṣ-ṣ/	vb Š act. ptcpl. m. sg. abs. gen.	one who drives out	EUPT: Š act. ptcpl. 'the one who drives out'.
127790	k	k	k(I)	k (I)	prep.	like	
127791	ˤṣr	ʿṣr	ˤṣr(I)/	ʕṣr (I)	n. f. sg. abs. gen.	1) bird	EUPT genders m.
# KTU 1.3 IV:2							
127792	u	u	udn/+h	ủdn (II)	n. f. sg. cstr. acc. + 3 m. sg. suff.	(place of) dominion, power	MERGE WITH THE NEXT: u+dnh = udnh; mšṣṣ ... udnh 'driving him from his dominion' (DULAT ủdn (II), cited here; not 'ear').
127793	dnh	dnh	udn/+h	ủdn (II)	n. f. sg. cstr. acc. + 3 m. sg. suff.	(place of) dominion, power	MERGE WITH THE PREVIOUS.
127794	gršh	gršh	grš[/+h	/g-r-š/	vb G act. ptcpl. m. sg. abs. gen. + 3 m. sg. suff.	to eject, drive out, evict, cast out	G participle; or :d SC
127795	l	l	l(I)	l (I)	prep.	to	
127796	ksi	ksi	ks(u/&i	ks/śủ	n. m. sg. cstr. gen.	seat	case ending
127797	mlkh	mlkh	mlk(II)/+h	mlk (II)	n. m. sg. cstr. gen. + 3 m. sg. suff.	kingdom (power and territory)	
# KTU 1.3 IV:3							
127798	l	l	l(I)	l (I)	prep.	to	
127799	nḫt	nḫt	nḫ(t/t	nḫt	n. f. sg. abs. gen.	divan	
127800	l	l	l(I)	l (I)	prep.	to	
127801	kḥṯ	kḥṯ	kḥṯ/	kḥṯ	n. m. sg. cstr. gen.	throne	
127802	drkth	drkth	drk(t/t+h	drkt	n. f. sg. cstr. gen. + 3 m. sg. suff.	rule	
# KTU 1.3 IV:4							
127803	mnm	mnm	mn~m(II)	mnm	indef. pn.	any(thing)	let's mark m(II) unless it is clearly adverbial m(I)
127804	ib	ib	ib(I)/	ỉb (I)	n. m. sg. abs. nom.	enemy	
127805	ypˤ	ypʿ	!y!(ypˤ[	/y-p-ʕ/	vb G prefc. 3 m. sg.	to go up	most probably PC for future / interrogative
127805	ypˤ	ypʿ	ypˤ[	/y-p-ʕ/	vb G suffc. 3 m. sg.	to go up	EUPT: G suffc., 'he appeared/shone'.
127806	l	l	l(I)	l (I)	prep.	to	
127807	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
127808	ṣrt	ṣrt	ṣr(t/t	ṣrt	n. f. sg. abs. nom.	enmity	Parallel to ib: '(what) adversary against the Charioteer?'.
127809	l	l	l(I)	l (I)	prep.	to	
127810	rkb	rkb	rkb(I)/	rkb (I)	n. m. sg. cstr. gen.	Charioteer	act. ptc. < /r-k-b/
127811	ˤrpt	ʿrpt	ˤrp(t/t	ʕrpt	n. f. pl. tant. abs. gen.	cloud(s)	
# KTU 1.3 IV:5							
127812	yˤn	yʿn	!y!ˤn(y[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	1) to answer	
127813	ġlmm	ġlmm	ġlm/m	ġlm	n. m. du. abs. nom.	boy	
127814	yˤnyn	yʿnyn	!y!ˤny[~n	/ʕ-n-y/ (I)	vb G prefc. 3 m. du.	1) to answer	
127815	l	l	l(II)	l (II)	adv.	no	
127816	ib	ib	ib(I)/	ỉb (I)	n. m. sg. abs. nom.	enemy	
127817	ypˤ	ypʿ	ypˤ[	/y-p-ʕ/	vb G suffc. 3 m. sg.	to go up, rise	
127817	ypˤ	ypʿ	!y!(ypˤ[	/y-p-ʕ/	vb G prefc. 3 m. sg.	to go up, rise	or !y!(ypˤ[ (Tania).
# KTU 1.3 IV:6							
127818	l	l	l(I)	l (I)	prep.	to	
127819	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
127820	ṣrt	ṣrt	ṣr(t/t	ṣrt	n. f. sg. abs. nom.	enmity	EUPT genders m.
127821	l	l	l(I)	l (I)	prep.	to	
127822	rkb	rkb	rkb(I)/	rkb (I)	n. m. sg. cstr. gen.	Charioteer	
127823	ˤrpt	ʿrpt	ˤrp(t/t	ʕrpt	n. f. pl. tant. abs. gen.	cloud(s)	
# KTU 1.3 IV:7							
127824	tḥm	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	
127825	aliyn	aliyn	aliyn/	ảlỉyn	adj. m. sg. abs. gen.	The Very / Most Powerful	
127826	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
127827	hwt	hwt	hw(t(I)/t	hwt (I)	n. f. sg. cstr. nom.	word	
127828	aliy	aliy	aliy/	ảlỉy	adj. m. sg. cstr. gen.	The Most Powerful	
# KTU 1.3 IV:8							
127829	qrdm	qrdm	qrd(I)/m	qrd (I)	n. m. pl. abs. gen.	hero	
127830	qryy	qryy	!!qry[~y	/q-r-y/	vb G impv. f. sg.	to meet	imp cf. above
127831	b	b	b	b	prep.	in	
127832	arṣ	arṣ	arṣ/	ảrṣ	n. f. sg. cstr. gen.	earth	
127833	mlḥmt	mlḥmt	mlḥm(t/t	mlḥmt	n. f. sg. abs. acc.	war	
# KTU 1.3 IV:9							
127834	št	št	!!št[	/š-t/	vb G impv. f. sg.	to place, set, set up, leave	št b ˤprm 'place in the dust!'.
127835	b	b	b	b	prep.	in	
127836	ˤprm	ʿprm	ˤpr(I)/m	ʕpr (I)	n. m. pl. abs. gen.	dust	
127837	ddym	ddym	ddy/m	ddym	n. m. pl. tant. abs. acc.	harmony	
127838	sk	sk	!!(nsk[	/n-s-k/	vb G impv. f. sg.	to pour (out), spill	sk šlm 'pour peace!'.
127839	šlm	šlm	šlm(I)/	šlm (I)	n. m. sg. abs. acc.	peace	
# KTU 1.3 IV:10							
127840	l	l	l(I)	l (I)	prep.	to	
127841	kbd	kbd	kbd(I)/	kbd (I)	n. f. sg. cstr. gen.	within	EUPT genders m.
127842	arṣ	arṣ	arṣ/	ảrṣ	n. f. sg. cstr. gen.	earth	
127843	arbdd	arbdd	arbdd/	ảrbdd	n. m. sg. abs. acc.	rest	
127844	l	l	l(I)	l (I)	prep.	to	
127845	kbd	kbd	kbd(I)/	kbd (I)	n. f. sg. cstr. gen.	within	EUPT genders m.
127846	šdm	šdm	šd(I)/m	šd (I)	n. m. pl. abs. gen.	open field	
# KTU 1.3 IV:11							
127847	hšk	hšk	!!(ḥ&hš(I)[/+k	/ḥ-š/ (I)	vb G inf. + 2 m. sg. suff.	to hurry, make haste	Smith-Pitard: three infinitives.
127847	hšk	hšk	!!(ḥ&hšk[	/ḥ-š-k/	vb G impv. m. sg.	to seize, grasp	DULAT: 'grasp your staff (and) your mace' (1.3 III:18).
127848	ˤṣk	ʿṣk	!!ˤṣ[/+k	/ʕ-s-y:s/	vb G inf. + 2 m. sg. suff.	?	Smith-Pitard: infinitive (DULAT /ʕ-s-y:s/ '?').
127848	ˤṣk	ʿṣk	ˤṣ/+k	ʕṣ	n. m. sg. cstr. acc. + 2 m. sg. suff.	tree, plant, (vine-)stock	DULAT: 'your staff'.
127849	ˤbṣk	ʿbṣk	!!ˤbṣ[/+k	?	vb G inf. + 2 m. sg. suff.	?	Smith-Pitard: infinitive; no DULAT verbal root (cf. ʕbṣ (I) n. 'mace').
127849	ˤbṣk	ʿbṣk	ˤbṣ(I)/+k	ʕbṣ (I)	n. m. sg. cstr. acc. + 2 m. sg. suff.	mace	DULAT: 'your mace'.
127850	ˤmy	ʿmy	ˤm(I)+y	ʕm (I)	prep. + 1 c. sg. suff.	to	
127851	pˤnk	pʿnk	pˤn/+k	pʕn	n. f. du. cstr. nom. + 2 f. sg. suff.	foot	
# KTU 1.3 IV:12							
127852	tlsmn	tlsmn	!t!lsm[n	/l-s-m/	vb G prefc. 3 f. du.	to run	
127853	ˤmy	ʿmy	ˤm(I)+y	ʕm (I)	prep. + 1 c. sg. suff.	to	
127854	twtḥ	twtḥ	!t!w]t]ḥ(y[	/w-ḥ-y/	vb Gt prefc. 3 m. du.	to hasten	
127855	išdk	išdk	išd/+k	ỉšd	n. m. du. cstr. nom. + 2 f. sg. suff.	leg	
# KTU 1.3 IV:13							
127856	dm	dm 	d~m(I)	dm (I)	functor	since, for	
127857	rgm	 rgm 	rgm/	rgm	n. m. sg. abs. nom.	word	
127858	iṯ	iṯ	iṯ(I)/	ỉṯ (I)	n. m. sg. abs. nom.	presence	I think this is a verb it(y[
127858	iṯ	iṯ	iṯ(I)	ỉṯ (I)	existential functor	there is	DULAT ỉṯ (I) n. 'existence', functions as existential particle (EUPT: Existenzpart.).
127859	ly	ly	l(I)+y	l (I)	prep. + 1 c. sg. suff.	to	
127860	w	w	w	w	conj.	and	
127861	argmt	argmt	!(ʔ&a!rgm[+&t(k	/r-g-m/	vb G prefc. 1 c. sg. + 2 f. sg. suff.	to say, tell, announce, communicate, inform; to answer; to recite	scribal error
127862	hwt	hwt	hwt(I)/	hwt (I)	n. f. sg. abs. nom.	word	
# KTU 1.3 IV:14							
127863	w	w 	w	w	conj.	and	
127864	aṯnyk	aṯnyk 	!(ʔ&a!ṯny[+k	/ṯ-n-y/	vb G prefc. 1 c. sg. + 2 f. sg. suff.	to repeat	
127865	rgm	 rgm	rgm/	rgm	n. m. sg. cstr. nom.	word	
127866	ˤṣ	ʿṣ	ˤṣ/	ʕṣ	n. m. sg. abs. gen.	tree	
127867	w	w	w	w	conj.	and	
127868	lḫšt	lḫšt	lḫš(t/t	lḫšt	n. f. sg. cstr. nom.	chatter	
# KTU 1.3 IV:15							
127869	abn	abn 	abn/	ảbn	n. m. sg. abs. gen.	stone	lḫšt abn 'the whisper of stones'.
127870	rgm	rgm 	rgm/	rgm	n. m. sg. abs. nom.	word	rgm l tdˤ nšm 'a word people do not know'.
127871	l	 l 	l(II)	l (II)	neg. adv.	no, not	
127872	tdˤ	tdʿ	!t!(ydˤ(I)[	/y-d-ʕ/ (I)	vb G prefc. 3 m. pl.	to know	(Tania td+ˤ); subject nšm.
127873	nšm	nšm 	nš/m	nšm	n. m. pl. abs. nom.	people	
127874	w	 w 	w	w	conj.	and	
127875	l	l 	l(II)	l (II)	neg. adv.	no, not	
127876	tbn	tbn	!t!bn[	/b-n/	vb G prefc. 3 m. pl.	to understand	
# KTU 1.3 IV:16							
127877	hmlt	hmlt 	hml(t/t	hmlt	n. f. pl. tant. cstr. nom.	multitude	
127878	arṣ	 arṣ	arṣ/	ảrṣ	n. f. sg. abs. gen.	earth	
127879	tunt	tunt 	tun(t/t	tả/ủnt	n. f. sg. cstr. nom.	whispering, conversation, groaning	Variant tunt (// III:24 tant; DULAT tả/ủnt).
127880	šmm	 šmm 	šm(m(I)/m	šmm (I)	n. m. pl. abs. gen.	heavens	
127881	ˤm	 ʿm 	ˤm(I)	ʕm (I)	prep.	to	
127882	arṣ	 arṣ	arṣ/	ảrṣ	n. f. sg. cstr. gen.	earth	
# KTU 1.3 IV:17							
127883	thmt	thmt	thm(t/t	thmt	n. f. sg. abs. gen.	Primordial Ocean	
127884	ˤmn	ʿmn 	ˤm~n(II)	ʕm (I)	prep.	to	actually ˤmn(II) is just ˤm(I)~n
127885	kbkbm	 kbkbm 	kbkb/m	kbkb	n. m. pl. abs. gen.	heavenly body	
127886	abn	 abn 	abn/	ảbn	n. m. sg. cstr. nom.	stone	DULAT (s.v. ảbn): abn brq 'the stone/head of the lightning' (// III:26).
127886	abn	 abn 	!(ʔ&a!bn[	/b-n/	vb G prefc. 1 c. sg.	to understand	DULAT (s.v. /b-n/): 'I understand the lightning'.
127887	brq	 brq	brq(I)/	brq (I)	n. m. sg. abs. gen.	ray	
# KTU 1.3 IV:18							
127888	d	d	d	d	det. or rel. functor	the one(s) of	
127889	l	l	l(II)	l (II)	neg. adv.	no, not	
127890	tdˤ	tdʿ 	!t!(ydˤ(I)[	/y-d-ʕ/ (I)	vb G prefc. 3 m. pl.	to know	
127891	šmm	 šmm	šm(m(I)/m	šmm (I)	n. m. pl. abs. nom.	heavens	
127892	atm	atm 	!!at(w[~m	/ʔ-t-w/	vb G impv. f. sg.	to come, go	Tania: 'come!' + encl. -m (// 1.1 III:16 at).
127892	atm	atm 	atm	ảtm	pers. pn.	you	Pronoun reading: 'you and I'.
127893	w	w	w	w	conj.	and	
127894	ank	ank	ank	ảnk	pers. pn.	I	
# KTU 1.3 IV:19							
127895	ibġyh	ibġyh 	!(ʔ&i!bġy[+h	/b-ġ-y/	vb G prefc. 1 c. sg.	to reveal	
127896	b	 b 	b	b	prep.	in	
127897	tk	tk	tk/	tk	n. m. cstr. gen.	centre	
127897	tk	tk	tk	tk	prep.	in the midst of	DULAT: tk n. 'centre', also used as prep. (EUPT: Präp.).
127898	ġry	 ġry	ġr(I)/+y	ġr (I)	n. m. sg. cstr. gen. + 1 c. sg. suff.	mountain	
127899	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
127900	ṣpn	ṣpn	ṣpn/	ṣpn	TN/DN sg. abs. gen.	Ṣapānu/Zaphon/the mountain dwelling of bʕl deified	
# KTU 1.3 IV:20							
127901	b	b	b	b	prep.	in	
127902	qdš	qdš 	qdš(II)/	qdš (II)	n. m. sg. abs. gen.	sanctuary	
127903	b	b	b	b	prep.	in	
127904	ġr	ġr	ġr(I)/	ġr (I)	n. m. sg. cstr. gen.	mountain	
127905	nḥlty	 nḥlty	nḥl(t/t+y	nḥlt	n. f. sg. cstr. gen. + 1 c. sg. suff.	property	
# KTU 1.3 IV:21							
127906	w	w	w	w	conj.	and	
127907	tˤn	tʿn	!t!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 f. sg.	to answer	
127908	btlt	btlt 	btl(t/t	btlt	n. f. sg. cstr. nom.	virgin	
127909	ˤnt	 ʿnt	ˤnt(I)/	ʕnt (I)	DN f. sg. abs. nom.	ʿAnatu/Anat	
127910	tṯb	tṯb	!t!ṯb[	/ṯ-b/	vb G prefc. 3 f. sg.	to return, turn round, go back, make one’s way, go through	
# KTU 1.3 IV:22							
127911	ybmt	ybmt 	ybm(t/t	ybmt	n. f. sg. cstr. nom.	widow sister-in-law	
127912	limm	limm	lim(I)/m	lỉm (I)	n. m. pl. abs. gen.	people	
127913	an	an	an(I)	ản (I)	pers. pn.	1) i b) emph. subj. in VC	
127914	aqry	aqry	!(ʔ&a!qry[	/q-r-y/	vb G prefc. 1 c. sg.	to meet	
# KTU 1.3 IV:23							
127915	b	b 	b	b	prep.	in	
127916	arṣ	arṣ	arṣ/	ảrṣ	n. f. sg. cstr. gen.	earth	
127917	mlḥmt	mlḥmt	mlḥm(t/t	mlḥmt	n. f. sg. abs. acc.	war	
127918	ašt	ašt	!(ʔ&a!št[	/š-t/	vb G prefc. 1 c. sg.	to place	
127919	b	b	b	b	prep.	in	
127920	ˤprm	ʿprm	ˤpr(I)/m	ʕpr (I)	n. m. pl. abs. gen.	dust	
# KTU 1.3 IV:24							
127921	ddym	ddym	ddy/m	ddym	n. m. pl. tant. abs. acc.	harmony	the form is pl tant
127922	ask	ask	!(ʔ&a!(nsk[	/n-s-k/	vb G prefc. 1 c. sg.	to pour (out), spill	
127923	šlm	šlm 	šlm(I)/	šlm (I)	n. m. sg. abs. acc.	peace	ask šlm 'I pour peace'.
127924	l	l	l(I)	l (I)	prep.	to	
127925	kbd	kbd	kbd(I)/	kbd (I)	n. f. sg. cstr. gen.	within	EUPT genders m.
127926	arṣ	arṣ	arṣ/	ảrṣ	n. f. sg. cstr. gen.	earth	
# KTU 1.3 IV:25							
127927	arbdd	arbdd 	arbdd/	ảrbdd	n. m. sg. abs. acc.	rest	
127928	l	l	l(I)	l (I)	prep.	to	
127929	kbd	kbd 	kbd(I)/	kbd (I)	n. f. sg. cstr. gen.	within	EUPT genders m.
127930	šdm	 šdm	šd(I)/m	šd (I)	n. m. pl. abs. gen.	open field	
127931	yšt	yšt	!y!št[	/š-t/	vb G prefc. 3 m. sg.	to place, set, set up, leave	
# KTU 1.3 IV:26							
127932	bšmm	b šmm	b šm(m(I)/m	b; šmm (I)	prep.; n. m. pl. abs. gen.	in; through, on; by, at; within, inside, in, to, against, between, upon; from; with, in; of, from among; heavens, sky	bšmm 'in the heavens' (Tania b+šmm).
127933	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. nom.	Baʿlu/Baal	
127934	mdlh	mdlh	mdl(II)/+h	mdl (II)	n. m. sg. cstr. acc. + 3 m. sg. suff.	lightning (?)	
127935	ybˤr	ybʿr	!y!bˤr(I)[	/b-ʕ-r/ (I)	vb G prefc. 3 m. sg.	1) to ignite	
# KTU 1.3 IV:27							
127936	rkb	rkb 	rkb(I)/	rkb (I)	n. m. sg. cstr. nom.	Charioteer	
127937	ˤrpt	 ʿrpt	ˤrp(t/t	ʕrpt	n. f. pl. tant. abs. gen.	cloud(s)	
127938	qrnh	qrnh	qrn/+h	qrn	n. f. sg. cstr. acc. + 3 m. sg. suff.	2) lightning flash	p 279 line 27
