# KTU 1.2 I:1							
126539	aṯr	aṯr	aṯr(I)	ảṯr (I)	adv. or prep.	then	Alternative: adv. 'then'.
126540	amr	amr	amr(I)/	ảmr (I)	n. m. sg. abs. acc.	order, demand	DULAT: '(their) demand'.
126540	amr	amr	(ʔ&amr[	/ʔ-m-r/	vb G suffc. 3 m. du.	to be seen, appear	Smith-Pitard: 'they speak' (root */ʔ-m-r/ 'to say', see De Moor).
# KTU 1.2 I:32							
126541	ṯny	ṯny	ṯny[	/ṯ-n-y/	vb G suffc. 3 m. du.	to repeat	'they repeated their communiqué'.
126542	dˤthm	dʿthm	dˤ(t(I)/t+hm	dʕt (I)	n. f. sg. cstr. acc. + 3 m. pl. suff.	knowledge	
126543	išt	išt	iš(t/t	ỉšt	n. f. sg. abs. nom.	2) flame	
126544	ištm	ištm	iš(t/t~m	ỉšt	n. f. sg. abs. nom. + encl. -m	2) flame	išt ištm 'a great flare-up' (DULAT: -m (II)).
126545	yitmr	yitmr	!y!(ʔ&itmr[	/ʔ-m-r/	vb Gt prefc. 3 m. sg.	to be seen	DULAT: '(like) a great blaze they appeared'.
126546	ḥrb	ḥrb	ḥrb/	ḥrb	n. f. sg. abs. nom.	1) knife	
126547	lṭšt	lṭšt	lṭš[/t	/l-ṭ-š/	vb G pass. ptcpl. f. sg. abs. nom.	to sharpen	ḥrb lṭšt 'a sharpened sword' (DULAT).
# KTU 1.2 I:33							
126548	lšnhm	lšnhm	lšn/+hm	lšn	n. f. sg. cstr. nom. + 3 m. pl. suff.	tongue	'their tongue (is) a sharpened sword'.
126549	rgm	rgm	rgm[	/r-g-m/	vb G suffc. 3 m. du.	to say, tell, announce, communicate, inform	DULAT: 'they said to the Bull DN, his father'.
126550	ṣ	ṣ	?	?	?	?	
126551	ṯr	ṯr	ṯr(I)/	ṯr (I)	n. m. sg. cstr. gen.	2) bull a) divine title	
126552	abh	abh	ab/+h	ảb	n. m. cstr. gen.	father	
126553	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
126554	tḥm	tḥm	tḥm/	tḥm	n. m. sg. cstr. nom.	message	EUPT/construct: bound to the following genitive.
126555	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
126556	bˤlkm	bʿlkm	bˤl(II)/+km	bʕl (II)	n. m. sg. cstr. gen. + 2 m. pl. suff.	lord	
# KTU 1.2 I:34							
126557	adnkm	adnkm	adn(I)/+km	ảdn (I)	n. m. sg. cstr. gen. + 2 m. pl. suff.	lord	
126558	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126559	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
126560	tn	tn	!!(ytn[	/y-t-n/	vb G impv. m. pl.	give	
126561	ilm	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. nom.	god	
126561	ilm	ilm	il(I)/~m	ỉl (I)	n. m. sg. abs. nom + encl. -m	god	bn ilm mt: il + encl. -m (sg. 'El/god'); EUPT reads sg. il + EP -m.
126562	d	d	d	d	det. or rel. functor	the one(s) of	
126563	tqh	tqh	!t===!(yq(y[+h	/y-q-y/	vb G prefc. 2 m. pl. + 3 m. sg. suff.	to protect	
126564	d	d	d	d	det. or rel. functor	the one(s) of	
126565	tqynh	tqynh	!t===!(yqy[+nh	/y-q-y/	vb G prefc. 2 m. pl. + 3 m. sg. suff.	to protect	
# KTU 1.2 I:35							
126566	hmlt	hmlt	hml(t/t=	hmlt	n. f. pl. tant. abs. nom.	multitude	
126567	tn	tn	!!(ytn[	/y-t-n/	vb G impv. m. pl.	give	
126568	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. acc.	Baʿlu/Baal	
126569	w	w	w	w	conj.	and	
126570	ˤnnh	ʿnnh	ˤnn/+h	ʕnn	n. m. pl. cstr. acc. + 3 m. sg. suff.	1) manservant	
126571	bn	bn	bn(I)/	bn (I)	n. m. sg. cstr. acc.	son	
126572	dgn	dgn	dgn(II)/	dgn (II)	DN m. sg. abs. gen.	Dagan	
126573	arṯm	arṯm	!(ʔ&a!(yrṯ[~m	/y-r-ṯ/	vb G prefc. 1 c. sg.	to inherit	
126574	pḏh	pḏh	pḏ/+h	pḏ	n. m. sg. cstr. acc. + 3 m. sg. suff.	gold	
# KTU 1.2 I:36							
126575	w	w 	w	w	conj.	and	
126576	yˤn	yʿn	!y!ˤn(y(I)[	/ʕ-n-y/ (I)	vb G prefc. 3 m. sg.	to answer	
126577	ṯr	ṯr	ṯr(I)/	ṯr (I)	n. m. sg. cstr. nom.	bull	
126578	abh	abh	ab/+h	ảb	n. m. sg. cstr. gen. + 3 m. sg. suff.	1) father b) espec. of El (Rahmouni DEUAT 3ff.)	
126579	il	il	il(I)/	ỉl (I)	DN m. sg. cstr. nom.	ʾIlu/Ilu/El	
126580	ˤbdk	ʿbdk	ˤbd(I)/+k	ʕbd (I)	n. m. sg. cstr. nom. + 2 m. sg. suff.	1) servant	'Your servant is Baal, O Yamm!' (DULAT).
126581	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. nom.	Baʿlu/Baal	
126582	y	y	y	y	voc. functor	oh!	
126583	ymm	ymm	ym(II)/~m	ym (II)	DN m. sg. abs. nom.	2) DN	y ymm 'O Yamm!' (vocative).
126584	ˤbdk	ʿbdk	ˤbd(I)/+k	ʕbd (I)	n. m. sg. cstr. nom. + 2 m. sg. suff.	1) servant	
126585	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. nom.	Baʿlu/Baal	
# KTU 1.2 I:37							
126586	nhrm	nhrm	nhr/~m	nhr	DN m. sg. abs. nom. + encl. -m	2) alternative DN of the god ym	Vocative, // y ymm (DULAT: y ymm // bˤl [nhr]m).
126587	bn	bn	bn(I)/	bn (I)	n. m. sg. cstr. nom.	son	
126588	dgn	dgn	dgn(II)/	dgn (II)	DN m. sg. abs. gen.	Dagan	
126589	asrkm	asrkm	asr/+km	ảsr	n. m. sg. cstr. nom. + 2 m. pl. suff.	prisoner	DULAT: 'the son of Dagan is your prisoner'.
126590	hw	hw	hw	hw	pers. pn.	1) he	
126591	ybl	ybl	!y!(ybl[	/y-b-l/	vb G prefc. 3 m. sg.	to carry, bring, take	
126592	argmnk	argmnk	argmn/+k	ả/ỉrgmn	n. m. sg. cstr. acc. + 2 m. sg. suff.	2) tribute	DULAT: 'he will bring you tribute'.
126593	k	k	k(I)	k (I)	prep.	like	
126594	ilm	ilm	il(I)/m	ỉl (I)	n. m. pl. abs. gen.	1) god b) activities of the gods	
# KTU 1.2 I:38							
126595	xxxx	xxxx 	?	?	?	?	
126596	ybl	ybl	!y!(ybl[	/y-b-l/	vb G prefc. 3 m. sg.	to carry	
126597	k	k	k(I)	k (I)	prep.	like, as	k bn qdš 'like the holy ones' (DULAT).
126598	bn	bn	bn(I)/	bn (I)	n. m. sg. cstr. gen.	son	
126599	qdš	qdš	qdš(III)/	qdš (III)	DN m. sg. abs. gen.	the Holy One	
126600	mnḥyk	mnḥyk	mnḥy/+k	mnḥy	n. f. sg. cstr. acc. + 2 m. sg. suff.	offering	EUPT genders m.
126601	ap	ap	ap(II)/	ảp (II)	n. m. sg. abs. nom.	nose	ap anš zbl bˤl 'Prince Baal became livid with rage' (DULAT cites ảp (II) + /ʔ-n-š/).
126601	ap	ap	ap(I)	ảp (I)	adv./conj.	nose	EUPT: ảp (I) 'also, moreover' (particle).
126602	anš	anš	(ʔ&anš[	/ʔ-n-š/	vb G suffc. 3 m. sg.	to languish, fall ill	
126603	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. nom.	prince	
126604	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
# KTU 1.2 I:39							
126605	w	w 	w	w	conj.	and	
126606	yuḫd	yuḫd	!y!(ʔ&uḫd[	/ʔ-ḫ-d(/ḏ)/	vb G prefc. 3 m. sg.	to collect	
126607	b	b	b	b	prep.	in	
126608	yd	yd	yd(I)/	yd (I)	n. f. sg. cstr. gen.	1) hand a) yrḥṣ ydh ảmth he washed his hands up to the elbow	
126609	mšḫṭ	mšḫṭ	mšḫṭ/	mšḫṭ	n. m. sg. abs. acc.	axe	Object: '(he grasped) in his hand the axe' (DULAT).
126610	bm	bm	b~m	b	prep. + encl. -m	in	
126611	ymn	ymn	ymn(I)/	ymn (I)	n. m. sg. abs. gen.	1) right (side) a) right (hand)	
126612	mḫṣ	mḫṣ	mḫṣ(II)/	mḫṣ (II)	n. m. sg. abs. acc.	striking instrument	DULAT mḫṣ (II): 'in his right (hand) a machete'.
126613	ġlmm	ġlmm	ġlm/m	ġlm	n. m. du. abs. nom.	3) noble	
126614	yšu	yšu	!y!(nš(ʔ[&u	/n-š-ʔ/	vb G prefc. 3 m. sg.	to raise	
# KTU 1.2 I:40							
126615	xxx	xxx 	?	?	?	?	
126616	ˤnt	 ʿnt	ˤn(t(I)/t	ʕnt (I)	DN f. sg. abs. nom.	ʿAnatu/Anat	ˤnt tuḫd ... tuḫd ˤṯtrt 'Anat grasps..., Athtart grasps...'.
126617	tuḫd	tuḫd	!t!(ʔ&uḫd[	/ʔ-ḫ-d(/ḏ)/	vb G prefc. 3 f. sg.	to collect, to take (back), grasp, seize, hold	
126618	šmalh	šmalh	šmal/+h	šmảl	n. m. sg. cstr. acc. + 3 m. sg. suff.	2) left hand	DULAT: 'his left (hand) DN grasped'.
126619	tuḫd	tuḫd	!t!(ʔ&uḫd[	/ʔ-ḫ-d(/ḏ)/	vb G prefc. 3 f. sg.	to collect, to take (back), grasp, seize, hold	
126620	ˤṯtrt	ʿṯtrt	ˤṯtrt(I)/	ʕṯtrt (I)	DN f. sg. abs. nom.	ʕAṯtartu/Athtart	
126621	ik	ik	ik	ỉk	interr. functor	how?	
126622	mḫṣt	mḫṣt	mḫṣ[t==	/m-ḫ-ṣ/	vb G suffc. 2 f. sg.	to wound, beat, crush, kill	ik mḫ[ṣt 'how can you strike?' (DULAT); addressed to the goddess.
# KTU 1.2 I:41							
126623	xx	xx 	?	?	?	?	
126624	tˤdt	 tʿdt	tˤd(t/t	tʕdt	n. f. sg. cstr. nom.	embassy	
126625	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126626	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
126627	mlak	mlak	mlak/	mlảk	n. m. sg. cstr. gen.	messenger	
126628	mṭḫr	mṭḫr	mṭḫr/	mṭḫr	n. m. abs. gen.	?	DULAT mṭḫr '?': 'a messenger with wounds (?)'.
126629	yḥbq	yḥbq 	!y!ḥbq[	/ḥ-b-q/	vb G prefc. 3 m. sg.	to embrace, take in one’s arms, cover	DULAT: 'a wounded (?) messenger he would take in his arms'.
126630	xxx	 xxx	?	?	?	?	
# KTU 1.2 I:42							
126631	xxxxx	xxxxx	?	?	?	?	
126632	mlak	mlak	mlak/	mlảk	n. m. sg. abs. nom.	messenger	
126633	bn	bn	bn(II)	bn (II)	prep.	between	
126634	ktpm	ktpm	ktp(I)/m	ktp (I)	n. f. du. abs. gen.	1) shoulder	bn ktpm 'on the shoulders' (DULAT bn (II) + ktp (I)).
126635	rgm	rgm	rgm/	rgm	n. m. sg. cstr. gen.	1) word	
126636	bˤlh	bʿlh	bˤl(II)/+h	bʕl (II)	n. m. sg. cstr. gen. + 3 m. sg. suff.	lord	
126637	w	w	w	w	conj.	and	
126638	yxxxxxx	yxxxxxx	?	?	?	?	
# KTU 1.2 I:43							
126639	xxxxxx	xxxxxx	?	?	?	?	
126640	ap	ap	ap(II)/	ảp (II)	n. m. sg. cstr. nom.	nose	
126640	ap	ap	ap(I)	ảp (I)	adv./conj.	nose	EUPT: ảp (I) 'also, moreover' (particle).
126641	anš	anš	(ʔ&anš[	/ʔ-n-š/	vb G suffc. 3 m. sg.	to languish, fall ill	ap anš zbl bˤl (// I:38).
126642	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. nom.	prince	
126643	bˤl	bʿl	bˤl(II)/	bʕl (II)	DN m. sg. abs. gen.	Baʿlu/Baal	
126644	šdmt	šdmt	šdm(t/t	šdmt	n. f. sg. abs. gen.	terrace	EUPT genders m.
126645	b	b	b	b	prep.	in	
126646	gpnm	gpnm 	gpn(I)/m	gpn (I)	n. m. pl. abs. gen.	(vine-)stock	šdmt b gp[nm] 'the terraces among the vines' (DULAT).
126647	xxxxx	 xxxxx	?	?	?	?	
# KTU 1.2 I:44							
126648	xxxxxxdm	xxxxxxdm	?	?	?	?	
126649	mlak	mlak	mlak/	mlảk	n. m. sg. cstr. nom.	messenger	
126650	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
126651	tˤdt	tʿdt	tˤd(t/t	tʕdt	n. f. sg. cstr. gen.	embassy	
126652	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126653	nhr	nhr 	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
126654	xxxxxxx	xxxxxxx 	?	?	?	?	
# KTU 1.2 I:45							
126655	xxxxxxx	xxxxxxx	?	?	?	?	
126656	an	an	an(I)	ản (I)	pers. pn.	1) i b) emph. subj. in VC	
126657	rgmt	rgmt	rgm[t	/r-g-m/	vb G suffc. 1 c. sg.	to say, tell, announce, communicate, inform	DULAT: 'I myself am going to reply to DN'.
126658	l	l	l(I)	l (I)	prep.	to	
126659	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
126660	bˤlkm	bʿlkm	bˤl(II)/+km	bʕl (II)	n. m. sg. cstr. gen. + 2 m. pl. suff.	lord	
126661	adnkm	adnkm 	adn(I)/+km	ảdn (I)	n. m. sg. cstr. gen. + 2 m. pl. suff.	lord	
126662	ṯpṭ	 ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
# KTU 1.2 I:46							
126663	nhr	nhr 	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
126664	xxx	xxx 	?	?	?	?	
126665	šmˤ	šmʿ	!!šmˤ[	/š-m-ʕ/	vb G impv. m. sg.	to hear, listen (to), notice	
126666	hwt	hwt	hw(t(I)/t	hwt (I)	n. f. sg. cstr. acc.	word	Object of šmˤ: 'hear the word of the Champion Hadd' (DULAT).
126667	gmr	gmr	gmr/	gmr	n. m. sg. cstr. gen.	1) champion	
126668	hd	hd	hd/	hd(d)	DN sg. abs. gen.	Haddu/Hadad	
126669	lwn	lwn	lwn/	lwn(y)	PN sg. abs. gen.	lwn	DULAT cites lwn ym[ here s.v. lwn(y).
126670	ymxxxxxxxx	ym xxxxxxxx	?	?	?	?	
# KTU 1.2 I:47							
126671	xxxxxxxxx	xxxxxxxxx	?	?	?	?	
126672	iyxx	iyxx	?	?	?	?	
126673	xx	xx	?	?	?	?	
126674	thbr	thbr	!t!hbr[	/h-b-r/	vb G prefc. 3 f. sg.	to bow	Broken context.
126675	xxxxxxxxxx	xxxxxxxxxx	?	?	?	?	
# KTU 1.2 I:48							
126676	xxx	            xxx                 	?	?	?	?	
# KTU 1.2 II:1							
126677	bx	bx                       	?	?	?	?	
# KTU 1.2 II:2							
126678	kx	kx                       	?	?	?	?	
# KTU 1.2 II:3							
126679	tk	tk	tk/	tk	n. m. sg. cstr.	centre	Word after tk lost.
126679	tk	tk	tk	tk	prep.	in the midst of	DULAT: tk n. 'centre', also used as prep. (EUPT: Präp.).
126680		                      	?	?	?	?	
# KTU 1.2 II:4							
126681	slp	slp	?	?	?	?	
126682	x	x                   	?	?	?	?	
# KTU 1.2 II:5							
126683	w	w	w	w	conj.	and	
126684	bˤl	bʿl                 	bˤl(II)/	bʕl (II)	DN m. sg. abs.	Baʿlu/Baal	
# KTU 1.2 II:6							
126685	ik	ik	ik	ỉk	interr. functor	how?	
126686	ġb	ġb                 	ġb	?	?	?	ġb[: word cut at line break (DULAT quotes ỉk ġb[ s.v. ỉk); ġb (I) 'pit' or ġb[l] etc.
# KTU 1.2 II:7							
126687	w	w	w	w	conj.	and	
126688	t	t                    	?	?	?	?	Broken/uncertain single sign.
# KTU 1.2 II:8							
126689	imḫṣ	imḫṣ	!(ʔ&i!mḫṣ[	/m-ḫ-ṣ/	vb G prefc. 1 c. sg.	to wound, beat, crush, kill	
126690		                	?	?	?	?	
# KTU 1.2 II:9							
126691	mlk	mlk	mlk(I)/	mlk (I)	n. m. sg. abs.	king	
126692	kx	kx              	?	?	?	?	
# KTU 1.2 II:10							
126693	lakt	lakt	l(ʔ&ak[t	/l-ʔ-k/	vb G suffc. 1 c. sg.	to send (a message)	
126694	lx	lx                	?	?	?	?	
# KTU 1.2 II:11							
126695	npš	npš                    	npš(I)/	npš (I)	n. f. sg.	throat	EUPT genders m.
# KTU 1.2 II:12							
126696	bˤl	bʿl                     	bˤl(II)/	bʕl (II)	DN m. sg. abs.	Baʿlu/Baal	
# KTU 1.2 II:13							
126697	w	w                       	w	w	conj.	and	
# KTU 1.2 II:14							
126698	ṯr	ṯr                       	ṯr(I)/	ṯr (I)	n. m. sg. abs.	bull	ṯr '(Bull)' — line cut.
# KTU 1.2 II:15							
126699	ḫl	ḫl                       	ḫl	?	?	?	ḫl[: word cut (ḫl 'pain'? ḫl[b]?).
# KTU 1.2 II:16							
126700	kṯ	kṯ                       	kṯ	?	?	?	kṯ[: word cut — kṯ[r] (Kothar) plausible in this context.
# KTU 1.2 II:17							
126701	ml	ml                      	ml	?	?	?	ml[: word cut (ml[ak]? ml[k]?).
# KTU 1.2 II:18							
126702	š	š                        	š	?	?	?	š[: word cut.
# KTU 1.2 III:1							
126703	adn	                 ad      n        	adn(I)/	ảdn (I)	n. m. sg.	lord	Line broken.
# KTU 1.2 III:2							
126704	kptr	            kptr	kptr/	kptr	TN sg. abs. gen.	Crete	
126705	l	l	l(I)	l (I)	prep.	to	
126706	rḥq	rḥq	rḥq/	rḥq	adj. m. sg. cstr. gen.	distant	l rḥq ilm 'for the most distant of the gods' (// 1.1 III:19, 1.3 IV:34).
126707	ilm	 ilm 	il(I)/m	ỉl (I)	n. m. pl. abs. gen.	god	
126708	ḥkpt	 ḥkpt 	ḥkpt/	ḥkpt	TN sg. abs. gen.	mythical	
126709	l	 l 	l(I)	l (I)	prep.	to	
126710	rḥq	rḥq	rḥq/	rḥq	adj. m. sg. cstr. gen.	distant	
# KTU 1.2 III:3							
126711	ilnym	ilnym 	ilny/m	ỉlny	adj. m. pl. abs. gen.	divine one	
126712	ṯn	 ṯn 	ṯn(I)	ṯn (I)	num. cstr. acc.	two	// 1.1 III:20; not ṯn (III) 'crimson'.
126713	mṯpdm	 mṯpdm 	mṯpd/m	mṯpd	n. m. du. abs. gen.	layer	
126714	tḥt	 tḥt 	tḥt(I)	tḥt (I)	prep.	under	
126715	ˤnt	 ʿnt 	ˤn(I)/t=	ʕn (I)	n. f. pl. cstr. gen.	spring	ʕnt arṣ 'the springs of the earth'.
126716	arṣ	 arṣ 	arṣ/	ảrṣ	n. f. sg. cstr. gen.	earth	EUPT genders m.
126717	ṯlṯ	 ṯlṯ 	ṯlṯ(I)	ṯlṯ (I)	num. cstr. acc.	three	// 1.1 III:20; not ṯlṯ (V) 'copper'.
126718	mtḥ	 mtḥ 	mtḥ/	mtḥ	n. m. pl. cstr. gen.	to be long	
126719	ġyrm	 ġyrm	ġyr/m	ġyr	n. m. pl. abs. gen.	depth	
# KTU 1.2 III:4							
126720	idk	idk 	idk	ỉdk	narrative adv. functor	then	
126721	l	l	l(III)	l (III)	functor	certainly	
126722	ytn	ytn	!y!(ytn[	/y-t-n/	vb G prefc. 3 m. sg.	to give	DULAT: 'and so he set face for DN'.
126723	pnm	pnm	pn(m/m	pnm	n. m. pl. tant. abs. acc.	face	
126724	ˤm	ʿm	ˤm(I)	ʕm (I)	prep.	to	
126725	il	 il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
126726	mbk	mbk	mbk/	mbk	n. m. sg. cstr. gen.	source	
126727	nhrm	nhrm 	nhr/m	nhr	n. m. du. abs. gen.	river	mbk nhrm 'the springs of the two rivers' (// 1.3 V:6).
126728	qrb	 qrb 	qrb/	qrb	n. m. sg. cstr. gen.	inside, middle	qrb apq thmtm 'amid the channels of the two deeps' (// 1.3 V:6); not the verb.
126729	apq	 apq 	apq/	ảpq	n. m. sg. cstr. gen.	spring	
126730	thmtm	 thmtm	thm(t/tm	thmt	n. f. du. abs. gen.	Primordial Ocean	EUPT genders m.
# KTU 1.2 III:5							
126731	ygly	ygly 	!y!gly[	/g-l-y/	vb G prefc. 3 m. sg.	to present oneself	
126732	ḏl	 ḏl	ḏ(d&l(II)/	ḏd (II)	n. m. sg. cstr. acc.	grotto, cave	ygly ḏd il (// 1.1 III:23); CUC reads ḏl (l for d?).
126733	il	il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
126734	w	w	w	w	conj.	and	
126735	ybu	ybu	!y!b(ʔ[&u	/b-ʔ/	vb G prefc. 3 m. sg.	to enter	
126736	qrš	 qrš	qrš/	qrš	n. m. sg. cstr. acc.	private room	
126737	mlk	mlk	mlk(I)/	mlk (I)	n. m. sg. cstr. gen.	king	
126738	ab	 ab 	ab/	ảb	n. m. sg. cstr. gen.	father	
126739	šnm	 šnm 	šnm/	šnm	DN sg. abs. gen.	Šunama/Shunama/second member of the double-barrelled divine name ṯkmn w šnm, origin unknown	
126740	l	 l 	l(I)	l (I)	prep.	to	
126741	pˤn	pʿn 	pˤn/	pʕn	n. f. cstr. gen.	at the feet of	
126742	il	 il	il(I)/	ỉl (I)	DN m. sg. abs. gen.	ʾIlu/Ilu/El	
# KTU 1.2 III:6							
126743	yhbr	yhbr 	!y!hbr[	/h-b-r/	vb G prefc. 3 m. sg.	to bow	
126744	w	w	w	w	conj.	and	
126745	yql	yql 	!y!ql[	/q-l/	vb G prefc. 3 m. sg.	to fall (down)	
126746	yštḥwy	 yštḥwy 	!y!]š]]t]ḥwy(II)[	/ḥ-w-y/ (II)	vb Št prefc. 3 m. sg.	to prostrate oneself	
126747	w	w	w	w	conj.	and	
126748	ykbdnh	ykbdnh 	!y!kbd[:d+nh	/k-b-d/	vb D prefc. 3 m. sg. + 3 m. sg. suff.	to honour	
126749	aḫr	aḫr                                 	aḫr	ảḫr	adv./prep./conj.	afterwards	
# KTU 1.2 III:7							
126750	kṯr	     kṯr	kṯr(III)/	kṯr (III)	DN/element sg. abs. nom.	Koṯaru/Kothar	aḫr kṯr w ḫss tbˤ 'afterwards Kothar-and-Hasis departed'.
126751	w	w	w	w	conj.	and	
126752	ḫss	ḫss 	ḫss/	ḫss	DN/element sg. abs. nom.	Ḫasisu/Khasis	
126753	tbˤ	tbʿ	tbˤ[	/t-b-ʕ/	vb G suffc. 3 m. sg.	to go, leave, depart	
126754	bn	bn	!!bn(y[	/b-n-y/	vb G impv. m. sg.	to build	tbˤ bn bht ym 'go, build the palace of Yamm' (DULAT); not bn 'son'.
126755	bht	bht	b&ht(II)/	bt (II)	n. m. pl. cstr. acc.	house	
126756	ym	ym	ym(II)/	ym (II)	n. m. sg. abs. gen.	2) DN	
126757	rmm	 rmm	!!rmm[:l	/r-m/	vb L impv. m. sg.	to erect, raise	DULAT cites /r-m/ here: '[rm]m hkl erect the palace'.
126758	hkl	hkl	hkl/	hkl	n. m. sg. cstr. acc.	palace	
126759	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126760	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
# KTU 1.2 III:8							
126761	nhr	     nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	ṯpṭ n[hr] | [n]hr: repetition across the line break.
126762	tk	tk	tk/	tk	n. m. sg.	3) before	DULAT cites tk here; context broken.
126762	tk	tk	tk	tk	prep.	in the midst of	DULAT: tk n. 'centre', also used as prep. (EUPT: Präp.).
126763	tbˤ	   tbʿ	tbˤ[	/t-b-ʕ/	vb G suffc. 3 m. sg.	to go	
126764	kṯr	kṯr	kṯr(III)/	kṯr (III)	DN/element sg. abs. nom.	Koṯaru/Kothar	
126765	wḫss	w ḫss 	w ḫss/	w; ḫss	conj.; DN m. sg. abs. nom.	and; Ḫasisu/Khasis	
126766	xx	 xx 	?	?	?	?	
126767	tbn	tbn	!t!bn(y[	/b-n-y/	vb G prefc.	to build	[xxt]bn bht zbl ym; person indeterminable.
126768	bht	bht	b&ht(II)/	bt (II)	n. m. pl. cstr. acc.	2) palace	
126769	zbl	zbl	zbl(I)/	zbl (I)	n. m. sg. cstr. gen.	prince	
126770	ym	ym	ym(II)/	ym (II)	DN m. sg. abs. gen.	2) DN	
# KTU 1.2 III:9							
126771	m	     m	~m	-m (II)	encl.	emphatic	Line-initial m after zbl ym (III:8/9): encl. -m of ym(m), or tail of a lost word.
126772	hkl	hkl 	hkl/	hkl	n. m. sg. abs. acc.	palace	hk[l l ṯpṭ] nhr 'the palace for Judge Nahar'.
126773	l	 l 	l(I)	l (I)	prep.	to	
126774	ṯpṭ	ṯpṭ	ṯpṭ(II)/	ṯpṭ (II)	n. m. sg. cstr. gen.	judge	
126775	nhr	nhr	nhr/	nhr	DN m. sg. abs. gen.	Naharu/“River”/alternative DN of the god ym	
126776	b	b	b	b	prep.	in	
126777	tk	tk	tk/	tk	n. m. sg. cstr. gen.	centre	
126777	tk	tk	tk	tk	prep.	in the midst of	DULAT: tk n. 'centre', also used as prep. (EUPT: Präp.).
126778	upqt	upqt 	upq(t/t	ủpqt	n. f. sg. abs. gen.	bed of a torrent	
126779	ymx	 ym    x        	?	?	?	?	
# KTU 1.2 III:10							
126780	ḥš	ḥš 	!!ḥš(I)[	/ḥ-š/ (I)	vb G impv. m. sg.	to hurry	
126781	bhth	 bhth	b&ht(II)/+h	bt (II)	n. m. pl. cstr. acc. + 3 m. sg. suff.	house	
126782	tbnn	tbnn 	!t=!bn(y[~n	/b-n-y/	vb G prefc. 2 m. sg.	to build	ḥš bhth tbnn 'quickly build his house' (// 1.1 III:27); -n energic.
126783	ḥš	 ḥš	!!ḥš(I)[	/ḥ-š/ (I)	vb G impv. m. sg.	to hurry	
126784	trmm	trmm 	!t=!rmm[:l	/r-m/	vb L prefc. 2 m. sg.	to erect	
126785	hklh	 hklh 	hkl/+h	hkl	n. m. sg. cstr. acc. + 3 m. sg. suff.	palace	
126786	alp	 alp 	alp(II)/	ảlp (II)	num.	(one, a) thousand	[alp šd aḫd] bt 'a thousand fields let the house cover' (Smith); not 'cattle'.
126787	šd	 šd 	šd(I)/	šd (I)	n. m. sg. abs. gen.	open field	
126788	aḫd	 aḫd 	(ʔ&aḫd[	/ʔ-ḫ-d(/ḏ)/	vb G suffc. 3 m. sg.	to collect	'(let the house) seize/cover' (jussive sense).
126789	bt	 bt	bt(II)/	bt (II)	n. m. sg. abs. nom.	1) house	Subject: 'let the HOUSE cover a thousand fields'; not bt 'daughter'.
# KTU 1.2 III:11							
126790	rbt	rbt 	rb(b(t/t	rbbt	num.	myriad	[rbt] kmn hkl 'a myriad acres (let) the palace (cover)'; not rbt 'Lady'.
126791	kmn	kmn	kmn(I)/	kmn (I)	n. m. sg. abs. gen.	acre	
126792	hkl	hkl	hkl/	hkl	n. m. sg. abs. nom.	palace	Subject, parallel to bt.
126793	ušbšym	ušbš ym 	?	?	?	?	
126794	bt	bt	bt	?	?	?	[ymb]tb (KTU): garbled/broken context.
